"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"2790727";"Q138497725";"nm11325332";"2790727";;"Thrillmonger";"1";NULL
"2802162";"Q6834414";"nm1530260";"7478";;"Mike Simpson";"0";"7478"
"2818571";"Q138474209";"nm10739484";"2818571";;"Alya Stark";"1";NULL
"2821183";"Q17037402";"nm1281658";"0";;"Graham Ward";"0";"1854309"
"2832197";"Q138515302";"nm11971240";"2832197";;"Alexandros Koutsoulis";"0";NULL
"2845250";"Q112760928";"nm4467194";"2845250";;"Maria Grudemo El Hayek";"0";NULL
"2889627";"Q7358084";"nm1570223";"0";;"Roger De Courcey";"0";NULL
"2916706";"Q138581629";"nm11893684";"2916706";;"Anton Kottas";"0";NULL
"2923323";"Q138523667";"nm3422906";"2923323";;"Panikkos Pilalis";"0";NULL
"2939560";"Q41693080";"nm10364390";"2314986";;"Rui Airi";"1";"2314986"
"2959295";"Q2076564";"nm2204340";"134227";;"Kaltoum el Fan";"0";"134227"
"3008499";"Q29472489";"nm0541578";"0";;"Paul Mancuso";"0";NULL
"3037816";"Q117732545";"nm11690291";"3037816";;"Alon Saranga";"0";NULL
"3071230";"Q4125778";"nm1373029";"5396416";;"Christopher Windom";"0";"5396416"
"3077900";"Q5307207";"nm2487698";"3077900";;"Drew Jarvis";"0";NULL
"3080407";"Q299943";"nm6739720";"3080407";;"Renee Montgomery";"0";NULL
"3101716";"Q10306987";"nm1879715";"0";;"Joana Balaguer";"0";NULL
"3110376";"Q136543965";"nm13040696";"3110376";;"Ilyes Djadel";"0";NULL
"3154119";"Q3559740";"nm1357321";"0";;"Vincent Mc Doom";"0";NULL
"3163351";"Q112565234";"nm11112461";"3163351";;"Eliška Soukupová";"0";NULL
"3163507";"Q138581069";"nm8437071";"3163507";;"Kozue Nomoto";"0";NULL
"3299943";"Q114978529";"nm13792897";"3299943";;"Pin Charinporn Ngeoncharoen";"0";NULL
"3357016";"Q10366739";"nm1743070";"0";;"Sabrina Parlatore";"0";NULL
"3360085";"Q138498377";"nm12743658";"3360085";;"Vincenzo De Lucia";"0";NULL
"3386814";"Q107665251";"nm8628536";"0";;"Vilda Carleblank";"0";NULL
"3587942";"Q138498625";"nm11401916";"3587942";;"Zerella Skies";"1";NULL
"3633707";"Q108545431";"nm2239470";"0";;"Beso Solomanashvili";"0";NULL
"3635191";"Q66828434";"nm12107304";"3635191";;"Honoka Takigawa";"0";NULL
"3637953";"Q119942101";"nm0911391";"0";;"Baby Ivy Ward";"0";NULL
"3639553";"Q124748273";"nm0087143";"0";;"Philippe Blancher";"0";NULL
"3674683";"Q16905100";"nm5831825";"0";;"Chang Yung-chang";"0";NULL
"3705433";"Q138539658";"nm4899878";"3705433";;"Sanna Rough";"1";NULL
"3727429";"Q132859491";"nm4972849";"3727429";;"Piotr Jasiński";"0";NULL
"3729395";"Q116978789";"nm13536380";"3729395";;"Ameena Green";"1";NULL
"3756590";"Q138548745";"nm1205247";"3756590";;"Leigh Brooke";"1";NULL
"3811656";"Q52555937";"nm9216291";"0";;"Aminata Demba";"0";NULL
"3818544";"Q119997711";"nm0771175";"0";;"Georg Scheu";"1";NULL
"3824658";"Q132859483";"nm14117953";"3824658";;"Jan Dvořáček";"0";NULL
"3830310";"Q116981522";"nm14299295";"3830310";;"Milana Khametova";"0";NULL
"3858011";"Q30942075";"nm10673833";"3858011";;"Wu Zhehan";"0";NULL
"3860801";"Q118556244";"nm14023516";"3860801";;"Biw Nattapon Raiyawong";"0";NULL
"3870938";"Q25189110";"nm0897200";"0";;"Vijay";"0";NULL
"3918444";"Q37945802";"nm5274383";"0";;"Zayed Khan";"0";NULL
