"ID_SERIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_SERIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_SERIE_ERASE_WIKIDATA_ID"
"303392";"Q589097";"tt0278254";"0";;"Wally Gator";"0";"15307"
"303779";"Q136557114";"tt36294688";"0";;"Noi del Rione Sanità";"0";NULL
"304951";"Q16534351";"tt2416584";"0";;"There is music & music";"0";NULL
"304959";"Q3819603";"tt0406446";"466755";;"L'ombra nera del Vesuvio";"0";NULL
"304963";"Q109967747";"tt0081134";"420195";;"Martin Eden";"0";NULL
"304982";"Q19637830";"tt0202717";"0";;"Tato's Argentina";"0";NULL
"304984";"Q124829820";"tt29251517";"0";;"Toshkent 94";"0";NULL
"305027";"Q136231071";"tt38495793";"0";;"Jalinan Terlarang";"0";NULL
"305053";"Q3818099";"tt1283515";"0";;"L'odissea";"0";NULL
"305112";"Q136744706";"tt38865448";"0";;"13 novembre, le choix de Sonia";"0";NULL
"305164";"Q18192196";"tt3826916";"0";;"שוברי גלים";"0";NULL
"305209";"Q6051405";"tt1661623";"194299";;"Operación Malaya";"0";NULL
"305220";"Q3980035";"tt0329901";"0";;"Obie & Bingie";"0";NULL
"305273";"Q5832247";"tt10567112";"0";;"Enamorada";"0";NULL
"305274";"Q16578190";"tt0224921";"0";;"Micaela";"0";NULL
"305281";"Q3212320";"tt0189299";"0";;"La Ribouldingue";"0";NULL
"305283";"Q110446319";"tt14487456";"0";;"Missä olit, kun?";"0";NULL
"305332";"Q136141318";"tt37368460";"0";;"Yiya";"0";NULL
"305394";"Q3695160";"tt1746829";"0";;"Cosmic Cowboys";"0";NULL
"305432";"Q12815795";"tt0248637";"0";;"Rendőrsztori";"0";NULL
"305548";"Q2269851";"tt0254911";"0";;"Magister Maesius";"0";NULL
"305665";"Q3935095";"tt0476436";"0";;"Ricomincio da me";"0";NULL
"305790";"Q30166618";"tt2059544";"0";;"Carmen & Colombo";"0";NULL
"305799";"Q5706479";"tt0355129";"0";;"Roozegare Javani";"0";NULL
"305853";"Q10657714";"tt0071044";"0";;"Rulle på Rullseröd";"0";NULL
"305933";"Q5562376";"tt0377135";"0";;"A todo dar";"0";NULL
