"ID_MOVIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_MOVIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_MOVIE_ERASE_WIKIDATA_ID"
"736810";"Q63864134";"tt0149737";"0";"";"The Autograph Hunter";"0";NULL
"737733";"Q4366190";"tt0030594";"737733";"";"Pobeda";"0";NULL
"747079";"Q3602740";"tt1429312";"747079";"";"A Small Town Idol";"0";"175441"
"750840";"Q130645238";"tt13285844";"750840";"";"Butak";"0";NULL
"751020";"Q113336048";"tt28054335";"0";"";"Youth on Fire";"0";NULL
"768747";"Q103228866";"tt1673583";"0";"";"Frischer Wind in alten Gassen";"0";NULL
"778886";"Q138939543";"tt13406144";"778886";"";"The Bible: A Brickfilm - Part One";"0";NULL
"780270";"Q132890027";"tt10805280";"780270";"";"Brothers from Malta";"0";NULL
"785641";"Q138665645";"tt0264499";"785641";"";"Country";"0";NULL
"795029";"Q138822521";"tt0350615";"795029";"";"The Big Break";"0";NULL
"795272";"Q27962557";"tt10146432";"795272";"";"La forteresse de verre";"0";NULL
"802119";"Q110118348";"tt9730822";"802119";"";"All About Sex";"0";NULL
"806059";"Q138796624";"tt0414034";"806059";"";"Doom Fighter";"1";NULL
"806391";"Q105970866";"tt14252762";"0";"";"Fremmed blod";"0";NULL
"822916";"Q18418768";"tt0033197";"0";"";"Vision by the Lake";"0";NULL
"838301";"Q136207921";"tt37814864";"838301";"";"Memory";"0";NULL
"846516";"Q2096868";"tt0396810";"0";"";"Pirsch unter Wasser";"0";NULL
"848050";"Q65195735";"tt15164298";"848050";"";"Dynamite";"0";NULL
"865729";"Q20511041";"tt0414696";"0";"";"Birth";"0";NULL
"871035";"Q3297713";"tt3699762";"871035";"";"Whorrey Potter and the Sorcerer's Balls";"1";NULL
"874860";"Q137766735";"tt8080418";"874860";"";"Storm Rider: Legend of Hammerhead";"0";NULL
"876118";"Q138822572";"tt10826774";"876118";"";"Disfluency";"0";NULL
"889580";"Q109563720";"tt23773712";"889580";"";"Whisper of the Dead";"0";NULL
"889758";"Q135932236";"tt40415681";"889758";"";"General States";"0";NULL
"894445";"Q84994594";"tt0262482";"894445";"";"The Acolyte";"0";NULL
"898261";"Q138785825";"tt0166472";"898261";"";"Aphrodite: Goddess of Love";"1";NULL
"911244";"Q131824273";"tt21379570";"911244";"";"Mindiyum Paranjum";"0";NULL
"915420";"Q138862071";"tt3723912";"915420";"";"Torn";"0";NULL
"922607";"Q138887890";"tt14546664";"922607";"";"Easter Bunny Massacre";"0";NULL
"928216";"Q7999616";"tt7776228";"0";"";"The Wiggles: Wiggledance!";"0";NULL
"929455";"Q106719157";"tt3315064";"929455";"";"Psychic Sue";"0";NULL
"934814";"Q97238081";"tt0146337";"0";"";"Uzun İnce Bir Yol";"0";NULL
"938150";"Q137993650";"tt5095076";"938150";"";"Wardriver";"0";NULL
"943693";"Q138619676";"tt0081078";"943693";"";"The Love Tapes";"0";NULL
"947520";"Q138684389";"tt36639995";"0";"";"Mary Anning";"0";NULL
"972964";"Q138789617";"tt13330638";"972964";"";"The Woddafucka Thing";"0";NULL
"982385";"Q138648124";"tt29495091";"982385";"";"Das Mädchen von früher";"0";NULL
"988538";"Q123353581";"tt23031446";"988538";"";"REWIND";"0";NULL
"990284";"Q138862098";"tt5129450";"990284";"";"Shanghai, Baku";"0";NULL
"990297";"Q106716488";"tt1019911";"990297";"";"Das Frühlingslied";"0";NULL
"998582";"Q119173210";"tt27711968";"998582";"";"Yo Mama";"0";NULL
"1004304";"Q138835817";"tt21422618";"1004304";"";"Bisons";"0";NULL
"1018656";"Q138746019";"tt3109356";"1070373";"";"南海島血書";"0";NULL
"1024596";"Q138807674";"tt0084779";"1024596";"";"Terror at Alcatraz";"0";NULL
"1025039";"Q138807585";"tt0091684";"1025039";"";"One Terrific Guy";"0";NULL
"1046699";"Q138778057";"tt23644354";"1046699";"";"Behind the Palm Trees";"0";NULL
"1051411";"Q138793037";"tt0388005";"1051411";"";"Donne Gatto - Ladre di sesso";"1";NULL
"1054514";"Q108040967";"tt2261737";"1054514";"";"King Solomon's Mines";"0";NULL
"1059989";"Q138774471";"tt1315990";"1059989";"";"Till Eulenspiegel und der Bäcker von Braunschweig";"0";NULL
"1063176";"Q138833916";"tt19437380";"1063176";"";"Sint Ahoy!";"0";NULL
"1066783";"Q20513593";"tt0253188";"0";"";"Cry of a Peacock";"0";NULL
"1071772";"Q14756597";"tt0317304";"0";"";"Dadshah";"0";NULL
"1083384";"Q137212264";"tt19887224";"1083384";"";"Life to the Limit";"0";NULL
"1087164";"Q138622447";"tt17078890";"1087164";"";"Silentium";"0";NULL
"1095885";"Q130235385";"tt12348910";"1095885";"";"SHARE?";"0";NULL
"1106992";"Q124325634";"tt0961179";"1106992";"";"Caspion";"0";NULL
"1112387";"Q138772210";"tt0444204";"1112387";"";"Jailbait 1";"1";NULL
"1119093";"Q138947323";"tt26932649";"1119093";"";"She Loved Blossoms More";"0";NULL
"1125238";"Q138634267";"tt27558170";"1125238";"";"Marabout Chéri";"0";NULL
"1140065";"Q138807740";"tt16044180";"1140065";"";"Grave Robbing for Morons";"0";NULL
"1142762";"Q113519172";"tt20873554";"0";"";"The Master Knows Best";"0";NULL
"1145110";"Q131178539";"tt28228084";"1145110";"";"King";"0";NULL
"1156846";"Q124445641";"tt34802894";"1156846";"";"Inky Pinky Ponky";"0";NULL
"1164860";"Q124428203";"tt31712551";"1164860";"";"The Power of Utopia: Living with Le Corbusier in Chandigarh";"0";NULL
"1177304";"Q138661681";"tt29261292";"0";"";"De mannenmaker";"0";NULL
"1185135";"Q130357450";"tt29661422";"1185135";"";"Klimt & The Kiss";"0";NULL
"1186686";"Q3791647";"tt1564358";"0";"";"Ice Scream";"0";NULL
"1205547";"Q136439121";"tt28513051";"1205547";"";"Skiff";"0";NULL
"1210627";"Q124487311";"tt30971027";"0";"";"Baby Boom, or Egg Nogg 5";"0";NULL
"1215941";"Q138987337";"tt8242908";"1215941";"";"Hard Brexxxit";"1";NULL
"1217505";"Q136656937";"tt29375937";"0";"";"You're Dating a Narcissist!";"0";NULL
"1217931";"Q137766736";"tt29762861";"1217931";"";"Vampires of the Velvet Lounge";"0";NULL
"1220117";"Q124466773";"tt31459777";"1220117";"";"Grandmamauntsistercat";"0";NULL
"1221946";"Q138803732";"tt27172706";"1221946";"";"Bloodstained Ivory";"0";NULL
"1226834";"Q127850090";"tt30796568";"1226834";"";"This Tempting Madness";"0";NULL
"1227877";"Q131109043";"tt30827810";"1227877";"";"I Love Boosters";"0";NULL
"1232569";"Q124317046";"tt30887701";"1232569";"";"Pinocchio: Unstrung";"0";NULL
"1238472";"Q131549887";"tt35683799";"1238472";"";"My Home Hero the Movie";"0";NULL
"1244977";"Q138690982";"tt31325397";"1244977";"";"Stronger Than the Devil";"0";NULL
"1250999";"Q138642319";"tt31579702";"1250999";"";"The Witch";"0";NULL
"1258499";"Q106716578";"tt0284468";"1258499";"";"Sei gegrüßt, Du mein schönes Sorrent";"0";NULL
"1260794";"Q138749094";"tt27000642";"1260794";"";"Resurrection Road";"0";NULL
"1260853";"Q136535658";"tt30430676";"1260853";"";"Rodnina";"0";NULL
"1264891";"Q138648570";"tt0349107";"1264891";"";"The Ass Collector";"1";NULL
"1266359";"Q131723659";"tt31951179";"0";"";"Jongli";"0";NULL
"1266409";"Q138634238";"tt11718596";"1266409";"";"The Covenant";"0";NULL
"1266800";"Q138835073";"tt37495239";"1266800";"";"The Desert Child";"0";NULL
"1268127";"Q131466792";"tt32606470";"1268127";"";"Humint";"0";NULL
"1273557";"Q125983333";"tt31546574";"1273557";"";"Bogyó és Babóca 6. - Csengettyűk";"0";NULL
"1274134";"Q134540617";"tt31131384";"1274134";"";"I Live Here Now";"0";NULL
"1275581";"Q131460038";"tt32125009";"1275581";"";"He Bled Neon";"0";NULL
"1276140";"Q138817444";"tt32919874";"1276140";"";"Lo Scuru";"0";NULL
"1277172";"Q131606085";"tt26445481";"1277172";"";"The Magician's Raincoat";"0";NULL
"1287157";"Q131708542";"tt31409630";"0";"";"Oporichito";"0";NULL
"1287850";"Q136396305";"tt32394528";"1287850";"";"Hell Hole";"0";NULL
"1290945";"Q131903240";"tt35325482";"1290945";"";"Ein Münchner im Himmel - Der Tod ist erst der Anfang";"0";NULL
"1291693";"Q138634579";"tt0115447";"1291693";"";"Rack Up";"0";NULL
"1297474";"Q138357493";"tt32492478";"1297474";"";"Lunar Sway";"0";NULL
"1299357";"Q125491215";"tt6293780";"1299357";"";"Scared to Death";"0";NULL
"1303034";"Q136163065";"tt36591512";"1303034";"";"Happy Birthday";"0";NULL
"1303671";"Q126326473";"tt32522786";"0";"";"Poison";"0";NULL
"1306884";"Q138228988";"tt32869207";"1644318";"";"Gorky Resort";"0";NULL
"1309123";"Q138675019";"tt32740311";"0";"";"Ma Da: The Drowning Spirit";"0";NULL
"1315371";"Q138841731";"tt32890174";"1315371";"";"Dragon Dilatation";"0";NULL
"1316209";"Q138786124";"tt33055430";"1316209";"";"We, the Inheritors";"0";NULL
"1318043";"Q138835691";"tt38225189";"1318043";"";"The Vanished Girl";"0";NULL
"1321040";"Q16948966";"tt0200531";"1321040";"";"Clair Obscur: Expedition 33";"0";NULL
"1324331";"Q131411674";"tt34736127";"1324331";"";"El Harifa 2: Remontada";"0";NULL
"1339552";"Q135551551";"tt33294672";"1339552";"";"Vinci 2";"0";NULL
"1341775";"Q133194798";"tt33363796";"1341775";"";"ČERNÁK";"0";NULL
"1353946";"Q138675056";"tt34693640";"0";"";"Spirit Whisker: The Revenant";"0";NULL
"1360111";"Q130739639";"tt33613359";"0";"";"Pod Parou";"0";NULL
"1363081";"Q136083532";"tt38017417";"0";"";"Among Mountains and Streams";"0";NULL
"1363090";"Q138805182";"tt31970755";"1363090";"";"Apollon by Day Athena by Night";"0";NULL
"1368887";"Q138948283";"tt32560226";"1368887";"";"Dirty Cops";"1";NULL
"1371730";"Q131387657";"tt33998222";"1371730";"";"Love Language";"0";NULL
"1376412";"Q138621582";"tt34890499";"1376412";"";"La guerre des prix";"0";NULL
"1389881";"Q138767223";"tt26470786";"1389881";"";"The Cure";"0";NULL
"1390086";"Q137900559";"tt36412780";"1390086";"";"Bolice";"0";NULL
"1390300";"Q131290710";"tt34685692";"1390300";"";"Over Your Dead Body";"0";NULL
"1393334";"Q138872180";"tt34757117";"1393334";"";"Smothered";"0";NULL
"1395661";"Q138632985";"tt35303515";"1395661";"";"Feels Like Home";"0";NULL
"1400763";"Q131985708";"tt34967068";"1400763";"";"Touch Me";"0";NULL
"1403184";"Q61114874";"tt22799268";"1403184";"";"Star Holidays";"0";NULL
